stop_desc,stop_url,stop_name,stop_lat,stop_code,stop_id,location_type,preferred,stop_timezone,stop_lon,parent_station,zone_id,wheelchair_boarding
,,Wentworth Westbound @ Ritson,43.875698,3565,3565,0,2,,-78.84196799999998,,,1
,,Wentworth Eastbound @ Ritson,43.87551,3566,3566,0,2,,-78.841977,,,1
,,Simcoe Southbound @ Erie,43.878204,3567,3567,0,2,,-78.853061,,,1
,,Simcoe Southbound @ Whiting,43.876637,3569,3569,0,2,,-78.849958,,,1
,,Simcoe Southbound @ Wentworth,43.873879,3570,3570,0,1,,-78.84462499999998,,,1
,,Zents Westbound @ Tillings,43.878735,3572,3572,0,2,,-79.092628,,,1
,,Tillings Southbound @ Scenic Lane,43.874998,3573,3573,0,2,,-79.09144999999998,,,1
,,Britannia Eastbound @ Kentucky Derby,43.9545412,3579,3579,0,2,,-78.9057703,,,1
,,Britannia Westbound @ Windfields Farms,43.9537361,3580,3580,0,2,,-78.9106833,,,1
,,Gordon Southbound @ Whitby Shores Greenway,43.8587,3584,3584,0,1,,-78.94381,,,1
,,Southbound @ 300 Gordon (Lakeridge Health Whitby),43.85673,3585,3585,0,2,,-78.94298,,,1
,,Park Southbound @ Hillside,43.882051,3586,3586,0,2,,-78.868142,,,1
,,Park Northbound @ Hillside,43.881571,3587,3587,0,2,,-78.868386,,,1
,,Ontario Shores (East Entrance),43.849206,3588,3588,0,2,,-78.944599,,,1
,,Centennial Circle,43.787494,3589,3589,0,2,,-79.190831,,,1
,,Kingston Westbound @ Delta,43.820127,3590,3590,0,2,,-79.114142,,,1
,,Windfields Farm Eastbound @ Thoroughbred,43.962738,3591,3591,0,1,,-78.90513,,,1
,,Windfields Farm Westbound @ Kentucky Derby,43.962037,3592,3592,0,2,,-78.909043,,,1
,,Windfields Farm Eastbound @ Kentucky Derby,43.961779,3600,3600,0,2,,-78.909473,,,1
,,Windfields Farm Northbound @ Bandsman,43.959762,3601,3601,0,2,,-78.914635,,,1
,,Windfields Farm Northbound @ Equestrian,43.956693,3602,3602,0,2,,-78.913442,,,1
,,Windfields Farm Westbound @ Thoroughbred,43.963141,3603,3603,0,1,,-78.904278,,,1
,,Windfields Farm Southbound @ Stallion,43.96031,3604,3604,0,2,,-78.914539,,,1
,,Windfields Farm Southbound @ Dress Circle,43.956586,3605,3605,0,2,,-78.913582,,,1
,,Simcoe Northbound @ Founders,43.94666800000001,3608,3608,0,1,,-78.894075,,,1
,,Thickson Northbound @ Winchester,43.958227,3617,3617,0,1,,-78.94370499999998,,,1
,,Thickson Northbound @ Blackfriar,43.961855,3618,3618,0,2,,-78.945277,,,1
,,Anderson Northbound @ Settlers,43.953911,3619,3619,0,2,,-78.94585499999998,,,1
,,Taunton Westbound @ Garrard,43.9239959,362,362,0,2,,-78.9190382,,,1
,,Baldwin Southbound @ Cassels,43.955959,3627,3627,0,2,,-78.96136799999998,,,1
,,Anderson Southbound @ Winchester,43.956227,3628,3628,0,2,,-78.94713299999998,,,1
,,Anderson Southbound @ Duggan,43.95373,3629,3629,0,2,,-78.94601,,,1
,,Taunton Westbound @ Tom Edwards,43.92340655801685,363,363,0,2,,-78.92178700704784,,,1
,,Simcoe Northbound @ Windfields Farm,43.963248,3633,3633,0,1,,-78.902719,,,1
,,Brock Eastbound @ Main,44.109315,3635,3635,0,2,,-79.12059499999998,,,1
,,Harmony Southbound @ Olive,43.895486,3636,3636,0,1,,-78.830067,,,1
,,Taunton Westbound @ Thickson,43.922224,364,364,0,2,,-78.92679099999998,,,1
,,Taunton Westbound @ Rivers Edge,43.9212983,365,365,0,1,,-78.9308059,,,1
,,Taunton Westbound @ Anderson,43.919855,366,366,0,2,,-78.937201,,,1
,,Westbound @ 440 Taunton,43.91891420000001,367,367,0,1,,-78.9417529,,,1
,,Taunton Westbound @ McKinney,43.916453,369,369,0,1,,-78.95299799999998,,,1
,,Taunton Westbound @ Valleywood,43.91508420000001,370,370,0,2,,-78.9592671,,,1
,,Taunton Westbound @ Cochrane,43.913312,371,371,0,1,,-78.966544,,,1
,,Taunton Westbound @ Country Lane,43.910955,372,372,0,2,,-78.976445,,,1
,,Taunton Eastbound @ Baycliffe,43.9096849,373,373,0,1,,-78.9808378,,,1
,,Taunton Eastbound @ Country Lane,43.910527,374,374,0,2,,-78.97723999999998,,,1
,,Taunton Eastbound @ Valleywood,43.914525,375,375,0,2,,-78.960565,,,1
,,Taunton Eastbound @ Brock Street,43.91501800000001,376,376,0,2,,-78.958357,,,1
,,Taunton Eastbound @ Riverwood,43.916349,377,377,0,1,,-78.95252,,,1
,,Taunton Eastbound @ Garden,43.9175701,378,378,0,2,,-78.9468906,,,1
,,Eastbound @ 379 Taunton,43.918238,379,379,0,2,,-78.943813,,,1
,,Eastbound @ 435 Taunton,43.9188963,380,380,0,1,,-78.9406966,,,1
,,Taunton Eastbound @ Anderson,43.9195199,381,381,0,2,,-78.9379152,,,1
,,Taunton Eastbound @ Chatterson,43.92088900000001,382,382,0,1,,-78.931424,,,1
,,Taunton Eastbound @ Thickson,43.921996,383,383,0,2,,-78.926841,,,1
,,Taunton Eastbound @ Tom Edwards,43.923214,384,384,0,2,,-78.921678,,,1
,,Taunton Eastbound @ Garrard,43.92414,385,385,0,2,,-78.91737,,,1
,,Dundas Westbound @ Garrard,43.888886,386,386,0,1,,-78.902539,,,1
,,Dundas Westbound @ Kathleen,43.887427,387,387,0,2,,-78.90900999999998,,,1
,,Dundas Westbound @ Thickson,43.886286,388,388,0,1,,-78.914145,,,1
,,Dundas Westbound @ Bowman,43.8856414,389,389,0,2,,-78.917045,,,1
,,Dundas Westbound @ Anderson,43.884522,391,391,0,1,,-78.92200099999998,,,1
,,Dundas Westbound @ Craydon,43.882884,393,393,0,2,,-78.929034,,,1
,,Dundas Westbound @ Garden,43.882244,394,394,0,1,,-78.931932,,,1
,,Dundas Westbound @ Pine,43.881084,396,396,0,2,,-78.936954,,,1
,,Dundas Westbound @ Brock Street,43.879998,398,398,0,1,,-78.941772,,,1
,,Dundas Westbound @ Euclid,43.878878,400,400,0,2,,-78.946685,,,1
,,Dundas Westbound @ Cochrane,43.877863,401,401,0,1,,-78.95152,,,1
,,Dundas Westbound @ Wellington,43.8767817,404,404,0,2,,-78.9562584,,,1
,,Dundas Westbound @ McQuay,43.875597,405,405,0,1,,-78.961433,,,1
,,Dundas Westbound @ White Oaks,43.875049,406,406,0,2,,-78.963955,,,1
,,Dundas Westbound @ Halls,43.87132,410,410,0,2,,-78.98098,,,1
,,Kingston Westbound @ Lake Ridge,43.869986,411,411,0,2,,-78.987092,,,1
,,Kingston Eastbound @ Lake Ridge,43.869794,412,412,0,2,,-78.98701,,,1
,,Dundas Eastbound @ Halls,43.87107000000001,413,413,0,2,,-78.98135,,,1
,,Dundas Eastbound @ White Oaks,43.87498,417,417,0,2,,-78.96353499999998,,,1
,,Dundas Eastbound @ Jeffery,43.8753204,418,418,0,1,,-78.9619208,,,1
,,Dundas Eastbound @ Wellington,43.876609,419,419,0,2,,-78.956299,,,1
,,Victoria Westbound @ Brock Street,43.862229,42,42,0,2,,-78.935434,,,1
,,Dundas Eastbound @ Annes,43.877818,422,422,0,1,,-78.950632,,,1
,,Dundas Eastbound @ King,43.87885,424,424,0,2,,-78.946098,,,1
,,Dundas Eastbound @ Brock Street,43.8797255,425,425,0,1,,-78.94241049999998,,,1
,,Dundas Eastbound @ Hickory,43.88066400000001,427,427,0,2,,-78.938157,,,1
,,Victoria Westbound @ Henry,43.86147716,43,43,0,2,,-78.938856,,,1
,,Dundas Eastbound @ Lupin,43.88225,431,431,0,1,,-78.93106899999998,,,1
,,Dundas Eastbound @ Craydon,43.882846,432,432,0,2,,-78.928486,,,1
,,Dundas Eastbound @ Hopkins,43.884171,434,434,0,1,,-78.922742,,,1
,,Nichol Eastbound @ Kirby,43.885654,438,438,0,2,,-78.903502,,,1
,,Kendalwood Southbound @ Northview,43.88534700000001,439,439,0,2,,-78.901627,,,1
,,Kendalwood Southbound @ Sawdon,43.880648,441,441,0,2,,-78.899482,,,1
,,Kendalwood Southbound @ Burns,43.87938,442,442,0,2,,-78.898906,,,1
,,Nichol Westbound @ Kirby,43.885687,445,445,0,2,,-78.90375299999998,,,1
,,Nichol Westbound @ Springwood,43.884234,446,446,0,2,,-78.90648,,,1
,,Nichol Westbound @ Jubilee,43.882875,447,447,0,2,,-78.909845,,,1
,,Nichol Westbound @ Thickson,43.882509,448,448,0,2,,-78.91251099999998,,,1
,,Northbound @ 155 Glen Hill,43.88398140000001,449,449,0,2,,-78.91447599999998,,,1
,,Victoria Westbound @ Montecorte,43.859114,45,45,0,2,,-78.949545,,,1
,,Dundas Eastbound @ Glen Hill,43.885523,450,450,0,2,,-78.916718,,,1
,,Dundas Eastbound @ Thickson,43.886613,451,451,0,1,,-78.911815,,,1
,,Dundas Eastbound @ Kathleen,43.887178,452,452,0,2,,-78.909422,,,1
,,Dundas Eastbound @ Kendalwood,43.888373,453,453,0,1,,-78.903884,,,1
,,Rossland Westbound @ William Davidson,43.907336,454,454,0,2,,-78.90711,,,1
,,Rossland Westbound @ Garrard,43.906573,455,455,0,1,,-78.910464,,,1
,,Rossland Westbound @ Fencerow,43.905041,457,457,0,2,,-78.916926,,,1
,,Rossland Westbound @ Thickson,43.904395,458,458,0,2,,-78.91971599999998,,,1
,,Rossland Westbound @ Anderson,43.90214933,460,460,0,2,,-78.930008,,,1
,,Rossland Westbound @ Bassett,43.9009439,461,461,0,2,,-78.9353815,,,1
,,Rossland Westbound @ Garden (Durham Region Headquarters),43.899906,462,462,0,1,,-78.939886,,,1
,,Rossland Westbound @ Civic Centre Drive,43.898832,464,464,0,2,,-78.944604,,,1
,,Rossland Westbound @ Brock Street,43.89741,465,465,0,2,,-78.95003,,,1
,,Rossland Westbound @ Whitburn,43.89627,467,467,0,2,,-78.956033,,,1
,,Rossland Westbound @ Cochrane,43.895555,468,468,0,2,,-78.95936399999998,,,1
,,Rossland Westbound @ Country Lane,43.89427381,469,469,0,1,,-78.964817,,,1
,,Rossland Westbound @ McQuay,43.891112,470,470,0,1,,-78.978819,,,1
,,Rossland Eastbound @ McQuay,43.891145,471,471,0,1,,-78.978273,,,1
,,Rossland Eastbound @ Country Lane,43.89412,472,472,0,1,,-78.96458,,,1
,,Rossland Eastbound @ Cochrane,43.895243,473,473,0,2,,-78.959856,,,1
,,Rossland Eastbound @ Redoak,43.89609699482188,474,474,0,2,,-78.95613126641868,,,1
,,Rossland Eastbound @ Brock Street,43.89743,476,476,0,2,,-78.94953,,,1
,,Rossland Eastbound @ Civic Centre Drive,43.898728,477,477,0,2,,-78.944498,,,1
,,Rossland Eastbound @ Garden (Durham Region Headquarters),43.899581,480,480,0,1,,-78.940539,,,1
,,Rossland Eastbound @ Bassett,43.9006827,481,481,0,2,,-78.9356953,,,1
,,Rossland Eastbound @ Anderson,43.902041,482,482,0,2,,-78.929591,,,1
,,Rossland Eastbound @ Thickson,43.9039,484,484,0,2,,-78.92099,,,1
,,Rossland Eastbound @ Canadian Oaks,43.904922,485,485,0,2,,-78.916718,,,1
,,Rossland Eastbound @ Garrard,43.906151,487,487,0,1,,-78.911489,,,1
,,Rossland Eastbound @ William Davidson,43.9072446,488,488,0,2,,-78.9069581,,,1
,,Baldwin Northbound @ Roybrook,43.951339,490,490,0,2,,-78.961822,,,1
,,Baldwin Northbound @ Winchester,43.953127,491,491,0,2,,-78.962199,,,1
,,Baldwin Northbound @ Cassels,43.95580300000001,492,492,0,1,,-78.961218,,,1
,,Winchester Eastbound @ Anderson,43.956651,497,497,0,2,,-78.946403,,,1
,,Carnwith Westbound @ Thickson,43.968094,505,505,0,2,,-78.94893399999998,,,1
,,Carnwith Westbound @ Croxall,43.9673515,506,506,0,2,,-78.9528905,,,1
,,Carnwith Westbound @ Downey,43.967171,507,507,0,2,,-78.956391,,,1
,,Campbell Eastbound @ Baldwin,43.95703060000001,511,511,0,1,,-78.9612058,,,1
,,Vipond Eastbound @ Montgomery,43.9569741,512,512,0,2,,-78.9653316,,,1
,,Vipond Eastbound @ Ferguson,43.9560241,513,513,0,2,,-78.9694672,,,1
,,Vipond Eastbound @ Sabrina,43.9550968,514,514,0,2,,-78.97358749999998,,,1
,,Thickson Southbound @ Blackfriar,43.96218,533,533,0,2,,-78.945648,,,1
,,Baldwin Southbound @ Roybrook,43.950765,535,535,0,2,,-78.961834,,,1
,,Gibb Eastbound @ Tipperary,43.883049,536,536,0,2,,-78.892157,,,1
,,Gibb Westbound @ Tipperary,43.8833,537,537,0,2,,-78.891938,,,1
,,Thornton Northbound @ Donegal,43.885866,539,539,0,2,,-78.890887,,,1
,,Thornton Northbound @ Monaghan (Trent University Oshawa),43.889148,541,541,0,2,,-78.892334,,,1
,,Thornton Northbound @ King,43.8913759,542,542,0,2,,-78.8933631,,,1
,,Thornton Northbound @ Castlegrove,43.89427409000001,543,543,0,2,,-78.894577,,,1
,,Northbound @ 185 Thornton,43.895745,544,544,0,2,,-78.895259,,,1
,,Thornton Southbound @ Adelaide (South side stop),43.89628,559,559,0,2,,-78.895698,,,1
,,Thornton Southbound @ Castlegrove,43.89355735,560,560,0,2,,-78.894515,,,1
,,Thornton Southbound @ King,43.8915529,561,561,0,2,,-78.8936936,,,1
,,Thornton Southbound @ Donegal,43.886025,563,563,0,2,,-78.891096,,,1
,,Rossland Eastbound @ Thornton,43.908465,565,565,0,2,,-78.901066,,,1
,,Rossland Eastbound @ Waverly,43.909431,566,566,0,2,,-78.896541,,,1
,,Rossland Eastbound @ Stevenson,43.910505,567,567,0,1,,-78.891435,,,1
,,Rossland Eastbound @ Gibbons,43.911558,569,569,0,2,,-78.886776,,,1
,,Southbound @ 652 Gordon,43.851303,57,57,0,2,,-78.940748,,,1
,,Rossland Eastbound @ Park,43.912237,570,570,0,2,,-78.883718,,,1
,,Rossland Eastbound @ Christie,43.9141525,571,571,0,2,,-78.87504869999998,,,1
,,Rossland Eastbound @ Simcoe,43.9151538,573,573,0,2,,-78.8705428,,,1
,,Rossland Eastbound @ Grierson,43.915824,574,574,0,2,,-78.867671,,,1
,,Rossland Eastbound @ Oshawa Boulevard,43.916479,575,575,0,2,,-78.864739,,,1
,,Rossland Eastbound @ Ritson,43.917332,576,576,0,1,,-78.86071099999998,,,1
,,Rossland Eastbound @ Central Park,43.918411,577,577,0,2,,-78.856553,,,1
,,Ontario Shores (West Entrance),43.848198,58,58,0,2,,-78.945576,,,1
,,Rossland Eastbound @ Wilson,43.919467,581,581,0,1,,-78.852082,,,1
,,Rossland Eastbound @ Camelot,43.92071,582,582,0,2,,-78.84681,,,1
,,Rossland Eastbound @ Harmony,43.92152,583,583,0,2,,-78.843256,,,1
,,Harmony Northbound @ Rossland (South side stop),43.921583,584,584,0,1,,-78.841479,,,1
,,Rossland Westbound @ Harmony,43.9223567,585,585,0,2,,-78.8401886,,,1
,,Rossland Westbound @ Gladfern,43.921478,586,586,0,2,,-78.843935,,,1
,,Rossland Westbound @ Attersley,43.920769,587,587,0,2,,-78.846996,,,1
,,Rossland Westbound @ Wilson,43.91992900000001,588,588,0,1,,-78.850545,,,1
,,Eastbound @ 701 Gordon,43.851033,59,59,0,2,,-78.94083999999998,,,1
,,Rossland Westbound @ Terrace,43.918907,591,591,0,2,,-78.854902,,,1
,,Rossland Westbound @ Central Park,43.9184,592,592,0,2,,-78.857043,,,1
,,Rossland Westbound @ Ritson,43.917149,594,594,0,1,,-78.862066,,,1
,,Rossland Westbound @ Oshawa Boulevard,43.916682,595,595,0,2,,-78.864393,,,1
,,Rossland Westbound @ Minto,43.916114,596,596,0,2,,-78.866933,,,1
,,Rossland Westbound @ Simcoe,43.915011,597,597,0,2,,-78.87191799999998,,,1
,,Rossland Westbound @ Osler,43.9142915,598,598,0,2,,-78.87505779999998,,,1
,,Northbound @ 300 Gordon (Lakeridge Health Whitby),43.85644,60,60,0,2,,-78.94271,,,1
,,Rossland Westbound @ Gibbons,43.91198,600,600,0,2,,-78.885572,,,1
,,Rossland Westbound @ Stevenson,43.910599,602,602,0,1,,-78.89182099999998,,,1
,,Rossland Westbound @ Waverly,43.909586,603,603,0,2,,-78.89659899999998,,,1
,,Rossland Westbound @ Thornton,43.908595,604,604,0,2,,-78.90127099999998,,,1
,,Simcoe Northbound @ Rossland,43.91553600000001,605,605,0,2,,-78.871221,,,1
,,Gordon Northbound @ Whitby Shores Greenway,43.85839,61,61,0,1,,-78.94353,,,1
,,Victoria Eastbound @ Watson,43.86111226967263,63,63,0,2,,-78.93984371488986,,,1
,,Grandview Northbound @ Ripley,43.92317417000001,638,638,0,2,,-78.83853,,,1
,,Grandview Northbound @ Corbetts,43.92584,639,639,0,2,,-78.839057,,,1
,,Victoria Eastbound @ Charles,43.861691,64,64,0,2,,-78.937137,,,1
,,Grandview Northbound @ Lindsay,43.92727829,640,640,0,2,,-78.838302,,,1
,,Grandview Northbound @ Grandlea,43.92773900000001,641,641,0,2,,-78.836174,,,1
,,Grandview Northbound @ Rathburn,43.928737,642,642,0,2,,-78.834149,,,1
,,Grandview Northbound @ Summitview (South stop),43.933817,643,643,0,2,,-78.836078,,,1
,,Grandview Northbound @ Summitview (North stop),43.934956,644,644,0,2,,-78.83658,,,1
,,Grandview Northbound @ Ridgemount,43.93717,645,645,0,2,,-78.837565,,,1
,,Grandview Northbound @ Glenbourne,43.939427,646,646,0,2,,-78.838566,,,1
,,Grandview Northbound @ Taunton,43.94095,647,647,0,2,,-78.839225,,,1
,,Grandview Northbound @ Park Ridge,43.94367900000001,648,648,0,2,,-78.840306,,,1
,,Grandview Northbound @ Appleby,43.9463599,649,649,0,2,,-78.8414887,,,1
,,Simcoe Southbound @ Rossland,43.914802,650,650,0,2,,-78.87128199999998,,,1
,,Simcoe Southbound @ Buckingham,43.91044473,652,652,0,2,,-78.869478,,,1
,,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),43.90554102,654,654,0,2,,-78.86736,,,1
,,Simcoe Southbound @ Adelaide,43.903,655,655,0,2,,-78.866169,,,1
,,Centre Southbound @ William,43.90002900000001,657,657,0,2,,-78.867222,,,1
,,Centre Southbound @ King,43.897281,659,659,0,1,,-78.865958,,,1
,,Centre Southbound @ John,43.893237,661,661,0,2,,-78.863867,,,1
,,Centre Southbound @ Gibb,43.890561,663,663,0,2,,-78.862638,,,1
,,Simcoe Southbound @ Royal,43.887996,664,664,0,2,,-78.859288,,,1
,,Simcoe Southbound @ Mill,43.885542,665,665,0,2,,-78.858189,,,1
,,Simcoe Southbound @ First,43.883745,666,666,0,2,,-78.857382,,,1
,,Simcoe Southbound @ Bloor,43.8810192,667,667,0,2,,-78.85623649999998,,,1
,,Simcoe Northbound @ Bloor,43.88109588,668,668,0,2,,-78.85599499999998,,,1
,,Simcoe Northbound @ First,43.88393400000001,669,669,0,2,,-78.857287,,,1
,,Brock Street Southbound @  Front,43.857811,67,67,0,2,,-78.932752,,,1
,,Simcoe Northbound @ Albany,43.885802,670,670,0,2,,-78.858134,,,1
,,Simcoe Northbound @ Royal,43.888214,671,671,0,2,,-78.859208,,,1
,,Simcoe Northbound @ Elm St,43.890377,672,672,0,2,,-78.860193,,,1
,,Simcoe Northbound @ John,43.894039,674,674,0,2,,-78.86185999999998,,,1
,,Simcoe Northbound @ Bond,43.898769,677,677,0,1,,-78.86413,,,1
,,Simcoe Northbound @ Colborne,43.90088592,678,678,0,2,,-78.865075,,,1
,,Simcoe Northbound @ Adelaide,43.903302,679,679,0,2,,-78.866139,,,1
,,Water Southbound @ Brock Street,43.852405,68,68,0,2,,-78.927286,,,1
,,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),43.905794,680,680,0,2,,-78.867149,,,1
,,Simcoe Northbound @ Hillcroft,43.9108,682,682,0,2,,-78.869386,,,1
,,Simcoe Northbound @ Switzer,43.921189,685,685,0,2,,-78.873688,,,1
,,Simcoe Northbound @ Beatrice,43.92581100000001,687,687,0,2,,-78.875722,,,1
,,Simcoe Northbound @ Orchard View,43.92918800000001,689,689,0,2,,-78.877303,,,1
,,Eastbound @ 495 Water,43.85172664568551,69,69,0,2,,-78.92278016016624,,,1
,,Simcoe Northbound @ Taunton (North side stop),43.93456900000001,691,691,0,1,,-78.87949,,,1
,,Simcoe Northbound @ Glovers,43.936894,693,693,0,2,,-78.880577,,,1
,,Simcoe Northbound @ Selleck,43.94030200000001,695,695,0,2,,-78.884992,,,1
,,Simcoe Northbound @ Commencement,43.945336,697,697,0,2,,-78.892132,,,1
,,Ontario Tech / Durham College North Campus,43.943641,698,698,0,1,,-78.895505,,,1
,,Simcoe Northbound @ Northern Dancer,43.95356672765613,705,705,0,2,,-78.89850293017099,,,1
,,Simcoe Southbound @ Niagara (North stop),43.94308388677758,706,706,0,2,,-78.88919142270213,,,1
,,Simcoe Southbound @ Niagara (South stop),43.94097195519895,707,707,0,2,,-78.88622547469654,,,1
,,Simcoe Southbound @ Cayuga,43.93549500000001,710,710,0,2,,-78.880108,,,1
,,Simcoe Southbound @ Taunton (south side stop),43.93236901,711,711,0,1,,-78.87899819,,,1
,,Simcoe Southbound @ Orchard View,43.929238,713,713,0,2,,-78.877548,,,1
,,Simcoe Southbound @ Beatrice,43.926397,714,714,0,2,,-78.876283,,,1
,,Simcoe Southbound @ Switzer,43.92072272355657,716,716,0,2,,-78.87371385962365,,,1
,,Adelaide Eastbound @ Kaiser,43.902369,719,719,0,2,,-78.870727,,,1
,,Northbound @ 201 South Blair,43.857188,72,72,0,2,,-78.921558,,,1
,,Adelaide Eastbound @ Simcoe,43.903236,720,720,0,2,,-78.866944,,,1
,,Adelaide Eastbound @ Kendal,43.904587,721,721,0,2,,-78.864226,,,1
,,Adelaide Eastbound @ Division,43.905681,722,722,0,2,,-78.859663,,,1
,,Adelaide Eastbound @ Central Park,43.90771,724,724,0,2,,-78.852306,,,1
,,Adelaide Eastbound @ Juliana,43.908797,725,725,0,2,,-78.848831,,,1
,,Adelaide Eastbound @ Blackthorn,43.913364,729,729,0,2,,-78.833889,,,1
,,Adelaide Eastbound @ Killdeer,43.91376600000001,730,730,0,2,,-78.831601,,,1
,,Adelaide Eastbound @ Fleetwood,43.91408,732,732,0,2,,-78.82607,,,1
,,Adelaide Westbound @ Cranberry,43.91399306000001,743,743,0,2,,-78.82981599999998,,,1
,,Adelaide Westbound @ Killdeer,43.91383600000001,744,744,0,2,,-78.832061,,,1
,,Adelaide Westbound @ Blackthorn,43.91318900000001,745,745,0,2,,-78.83508999999998,,,1
,,Adelaide Westbound @ Harmony,43.912793,746,746,0,1,,-78.837002,,,1
,,Adelaide Westbound @ Juliana,43.908884,749,749,0,2,,-78.848885,,,1
,,Adelaide Westbound @ Central Park,43.907641,750,750,0,2,,-78.852635,,,1
,,Adelaide Westbound @ Ritson,43.906731,751,751,0,2,,-78.85562299999998,,,1
,,Adelaide Westbound @ Division,43.905788,752,752,0,2,,-78.859632,,,1
,,Adelaide Westbound @ Kendal,43.90463900000001,753,753,0,2,,-78.864441,,,1
,,Adelaide Westbound @ Simcoe,43.90394,754,754,0,2,,-78.866193,,,1
,,Adelaide Westbound @ Frances,43.902554,755,755,0,2,,-78.870472,,,1
,,Ellesmere Eastbound @ Military Trail,43.78679553863803,7698,7698,0,2,,-79.18719622104693,,,1
,,Townline Southbound @ Lawson,43.91553300000001,773,773,0,2,,-78.817411,,,1
,,Townline Southbound @ Shankel,43.91279500000001,774,774,0,2,,-78.816214,,,1
,,Townline Southbound @ Nash,43.90883,775,775,0,2,,-78.814468,,,1
,,Townline Northbound @ Nash,43.90814300000001,786,786,0,2,,-78.813964,,,1
,,Townline Northbound @ Shankel,43.912786,787,787,0,2,,-78.816023,,,1
,,Grandview Southbound @ Appleby,43.946346,799,799,0,2,,-78.84174,,,1
,,Grandview Southbound @ Park Ridge,43.94284300000001,800,800,0,2,,-78.84021,,,1
,,Grandview Southbound @ Taunton,43.94091,801,801,0,2,,-78.83936199999998,,,1
,,Grandview Southbound @ Glenbourne,43.93880915,802,802,0,2,,-78.83840499999998,,,1
,,Grandview Southbound @ Ridgemount,43.937222,803,803,0,2,,-78.837723,,,1
,,Grandview Southbound @ Summitview,43.934055,804,804,0,2,,-78.83631699999998,,,1
,,Grandview Southbound @ Rathburn,43.929324,805,805,0,2,,-78.834244,,,1
,,Grandview Southbound @ Grandlea,43.92785527,806,806,0,2,,-78.836264,,,1
,,Grandview Southbound @ Lindsay,43.92730266,807,807,0,2,,-78.83848999999998,,,1
,,Grandview Southbound @ Corbetts,43.92517,808,808,0,2,,-78.83938999999998,,,1
,,Grandview Southbound @ Rossland,43.9229815,809,809,0,2,,-78.8386276,,,1
,,Harmony Northbound @ Taunton (North Side Stop),43.940279,810,810,0,2,,-78.849628,,,1
,,Harmony Terminal,43.942102,812,812,0,1,,-78.848752,,,1
,,Harmony Terminal Southbound @ Taunton,43.94033300000001,815,815,0,2,,-78.847847,,,1
,,Delpark Homes Centre,43.94750100000001,817,817,0,2,,-78.85074299999998,,,1
,,Taunton Westbound @ Harmony,43.939344,823,823,0,2,,-78.850735,,,1
,,Taunton Westbound @ Clearbrook,43.9384,824,824,0,2,,-78.854926,,,1
,,Taunton Westbound @ Wilson (East side stop),43.93758900000001,825,825,0,1,,-78.858528,,,1
,,Taunton Westbound @ Naples,43.935955,827,827,0,2,,-78.865774,,,1
,,Taunton Westbound @ Ritson,43.9354034,828,828,0,1,,-78.8685493,,,1
,,Taunton Westbound @ Somerville,43.93202615,829,829,0,2,,-78.883392,,,1
,,Taunton Westbound @ Patton,43.931005,830,830,0,2,,-78.887894,,,1
,,Westbound @ 418 Taunton,43.9296729,831,831,0,2,,-78.893897,,,1
,,Taunton Westbound @ Stevenson,43.92879302,832,832,0,1,,-78.89779906,,,1
,,Taunton Westbound @ Thornton,43.9265,834,834,0,1,,-78.907938,,,1
,,Taunton Eastbound @ Thornton,43.92635520000001,836,836,0,1,,-78.907676,,,1
,,Taunton Eastbound @ Keith Ross,43.9274802,837,837,0,2,,-78.902595,,,1
,,Taunton Eastbound @ Airport,43.92843734,838,838,0,1,,-78.89858982,,,1
,,Taunton Eastbound @ Northbrook,43.930783,840,840,0,2,,-78.888058,,,1
,,Taunton Eastbound @ Somerville,43.93161,841,841,0,2,,-78.884417,,,1
,,Taunton Eastbound @ Ritson,43.935424,843,843,0,1,,-78.86738099999998,,,1
,,Taunton Eastbound @ Naples,43.935787,844,844,0,2,,-78.865706,,,1
,,Taunton Eastbound @ Wilson (East side stop),43.937445,846,846,0,1,,-78.85835299999998,,,1
,,Taunton Eastbound @ Clearbrook,43.938297,847,847,0,2,,-78.854571,,,1
,,Taunton Eastbound @ Harmony,43.938789,848,848,0,2,,-78.85238699999998,,,1
,,Conlin Eastbound @ Avalon,43.950158,853,853,0,2,,-78.885597,,,1
,,Conlin Eastbound @ Manor,43.95115100000001,854,854,0,2,,-78.881227,,,1
,,Conlin Eastbound @ Ritson,43.951962,855,855,0,2,,-78.877706,,,1
,,Ritson Southbound @ Ormond,43.937122,859,859,0,2,,-78.869981,,,1
,,Ritson Southbound @ Taunton,43.934373,861,861,0,1,,-78.868973,,,1
,,Ritson Southbound @ Pentland,43.932714,862,862,0,2,,-78.868262,,,1
,,Ritson Southbound @ Beatrice,43.929724,863,863,0,2,,-78.866915,,,1
,,Ritson Southbound @ Oshawa Boulevard (North stop),43.927268,864,864,0,2,,-78.865798,,,1
,,Ritson Southbound @ Highgate,43.92503569,865,865,0,2,,-78.864766,,,1
,,Ritson Southbound @ Wildflower,43.923364,866,866,0,2,,-78.864075,,,1
,,Ritson Southbound @ Darcy,43.92128128,867,867,0,2,,-78.863175,,,1
,,Ritson Southbound @ Rossland,43.917545,868,868,0,1,,-78.861715,,,1
